publicIP,FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,Timestamp,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,FwdPktLenMean,FwdPktLenStd,BwdPktLenMax,BwdPktLenMin,BwdPktLenMean,BwdPktLenStd,FlowByts/s,FlowPkts/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTot,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTot,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLen,BwdHeaderLen,FwdPkts/s,BwdPkts/s,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenVar,FINFlagCnt,SYNFlagCnt,RSTFlagCnt,PSHFlagCnt,ACKFlagCnt,URGFlagCnt,CWEFlagCount,ECEFlagCnt,Down/UpRatio,PktSizeAvg,FwdSegSizeAvg,BwdSegSizeAvg,FwdByts/bAvg,FwdPkts/bAvg,FwdBlkRateAvg,BwdByts/bAvg,BwdPkts/bAvg,BwdBlkRateAvg,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,InitFwdWinByts,InitBwdWinByts,FwdActDataPkts,FwdSegSizeMin,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
66.175.215.16,192.168.1.126-66.175.215.16-55146-8080-6,192.168.1.126,55146,66.175.215.16,8080,6,20/01/1970 04:48:19 AM,109840,2,5,674.0,479.0,674.0,0.0,337.0,476.589970519733,361.0,0.0,95.8,156.80943849143776,10497.086671522216,63.72906045156592,18306.666666666668,44264.67585181967,108660.0,43.0,203.0,203.0,0.0,203.0,203.0,109840.0,27460.0,54133.97829459793,108660.0,108.0,0,0,0,0,40,124,18.20830298616169,45.52075746540423,0.0,674.0,144.125,248.52274256379147,61763.55357142857,0,1,0,0,0,0,0,0,2.0,164.71428571428572,337.0,95.8,0,0,0,0,0,0,2,674,5,479,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.121-10121-61689-6,192.168.1.2,10121,192.168.1.121,61689,6,15/01/1970 01:33:31 PM,139,0,2,0.0,118.0,0.0,0.0,0.0,0.0,118.0,0.0,59.0,83.43860018,848920.8633,14388.48921,139.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,0.0,139.0,139.0,0,1,0,0,0,40,0.0,14388.48921,0.0,118.0,78.66666667,68.12733176,4641.333333,0,0,0,1,1,0,0,0,0.0,118.0,0.0,59.0,0,0,0,0,0,0,0,0,2,118,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
107.170.0.14,192.168.1.118-107.170.0.14-52827-8043-6,192.168.1.118,52827,107.170.0.14,8043,6,09/01/1970 07:05:21 AM,1371909,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373467919519444,274381.8,209246.6514288819,507576.0,121320.0,621115.0,621115.0,0.0,621115.0,621115.0,1371909.0,457303.0,290498.2344713992,629109.0,121898.0,0,0,0,0,60,92,1.4578226398398144,2.915645279679629,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
93.189.89.83,10.0.2.108-93.189.89.83-54971-8080-6,93.189.89.83,8080,10.0.2.108,54971,6,2/1/1970 1:52,48347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3676133,48347.0,0.0,48347.0,48347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20.68380665,20.68380665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
87.106.77.193,192.168.1.113-87.106.77.193-53715-8080-6,192.168.1.113,53715,87.106.77.193,8080,6,03/01/1970 08:51:37 AM,32474133,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615874794871351,32474133.0,0.0,32474133.0,32474133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0307937397435675,0.0307937397435675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16247,0,0,0.0,0.0,0.0,0.0,32474133.0,0.0,32474133.0,32474133.0,APT
134.221.96.0,134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,24/01/1970 03:39:44 PM,77000779,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688294608032472,6416731.583333332,10094227.48151706,33358611.0,163.0,76862188.0,6987471.636363637,10381856.661798008,33358611.0,163.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1558425792029974,0.0129868816002497,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,1,0,-1,0,0,0,1173986.5,2255870.560510732,4556365.0,196.0,14460966.6,11710521.52059601,33358611.0,5007425.0,BENIGN
192.155.83.86,192.155.83.86-192.168.1.120-8080-50001-6,192.168.1.120,50001,192.155.83.86,8080,6,09/01/1970 06:55:14 PM,30501375,3,3,674.0,0.0,674.0,0.0,224.66666666666669,389.13408143380775,0.0,0.0,0.0,0.0,22.097364463077486,0.1967124432914909,6100275.0,13640389.763277844,30500946.0,44.0,30501192.0,15250596.0,21567314.02633328,30500990.0,202.0,429.0,214.5,157.6848122046001,326.0,103.0,0,0,0,0,60,84,0.0983562216457454,0.0983562216457454,0.0,674.0,96.28571428571428,254.7480548082192,64896.57142857144,0,1,0,0,0,0,0,0,1.0,112.33333333333331,224.66666666666663,0.0,0,0,0,0,0,0,3,674,3,0,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
239.255.255.250,192.168.1.127-239.255.255.250-59582-1900-17,192.168.1.127,59582,239.255.255.250,1900,17,25/01/1970 03:16:59 AM,3001358,3,1,522.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,174.0,0.0,231.89502885027375,1.3327300508636424,1000452.6666666666,362.7097094555552,1000871.0,1000226.0,2001097.0,1000548.5,456.0838738653232,1000871.0,1000226.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9995475381477318,0.3331825127159106,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,174.0,0,0,0,0,0,0,3,522,1,174,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37.120.172.171,192.168.1.118-37.120.172.171-54508-4143-6,192.168.1.118,54508,37.120.172.171,4143,6,12/01/1970 10:32:23 PM,1033583,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805049038151751,206716.6,263451.7625340548,497020.0,14237.0,511436.0,511436.0,0.0,511436.0,511436.0,1033583.0,344527.6666666667,285982.3425691407,511257.0,14309.0,0,0,0,0,60,92,1.9350163460505836,3.870032692101167,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
95.110.231.207,192.168.1.125-95.110.231.207-59165-8080-6,192.168.1.125,59165,95.110.231.207,8080,6,14/01/1970 07:40:36 AM,168,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11904.761904761905,168.0,0.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5952.380952380952,5952.380952380952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.113-0-0-0,192.168.1.2,0,192.168.1.113,0,0,18/01/1970 02:28:55 PM,110047957,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272608422889668,55023978.5,6839.843894417474,55028815.0,55019142.0,55019142.0,55019142.0,0.0,55019142.0,55019142.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0181738948593112,0.0090869474296556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,55023978.5,6839.843894417474,55028815.0,55019142.0,BENIGN
91.222.139.45,10.0.2.107-91.222.139.45-64233-8080-6,10.0.2.107,64233,91.222.139.45,8080,6,09/01/1970 07:38:31 AM,8993757,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3335647160580389,4496878.5,2123538.537532225,5998447.0,2995310.0,5998447.0,5998447.0,0.0,5998447.0,5998447.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.2223764773720259,0.1111882386860129,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,20480,0,0,2995310.0,0.0,2995310.0,2995310.0,5998447.0,0.0,5998447.0,5998447.0,APT
,192.168.1.255-192.168.1.110-137-137-17,192.168.1.110,137,192.168.1.255,137,17,08/01/1970 09:55:13 PM,119374536,152,1,7600.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,64.08401872238481,1.281680374447696,785358.7894736843,61013.78252001013,931934.0,741092.0,118623653.0,785587.1059602646,61151.640960064986,931934.0,741092.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1216,8,1.2733033785362733,0.0083769959114228,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.326797385620914,50.0,50.0,0,0,0,0,0,0,152,7600,1,50,-1,0,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.144-0-0-0,134.221.96.0,0,0.0.0.144,0,0,01/01/1970 07:00:10 AM,8000880,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749587545370009,4000440.0,6404.973223987748,4004969.0,3995911.0,3995911.0,3995911.0,0.0,3995911.0,3995911.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2499725030246672,0.1249862515123336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
212.59.117.207,212.59.117.207-10.0.2.107-8080-52340-6,10.0.2.107,52340,212.59.117.207,8080,6,06/01/1970 06:56:08 AM,8998379,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333933811856557,4499189.5,2120703.0393396667,5998753.0,2999626.0,5998753.0,5998753.0,0.0,5998753.0,5998753.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.2222622541237705,0.1111311270618852,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,20480,0,0,2999626.0,0.0,2999626.0,2999626.0,5998753.0,0.0,5998753.0,5998753.0,APT
134.221.96.0,134.221.96.0-0.0.0.109-0-0-0,134.221.96.0,0,0.0.0.109,0,0,13/01/1970 07:10:10 PM,117857026,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696971379542531,6203001.368421052,5422817.233808039,17256724.0,2251357.0,115605669.0,6422537.166666668,5492465.539305858,17256724.0,2251398.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1612122810565404,0.0084848568977126,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,0,0,0,2252457.5555555555,826.9530082040716,2253705.0,2251357.0,10592612.222222224,4997881.402209359,17256724.0,7259525.0,BENIGN
87.106.77.193,192.168.1.127-87.106.77.193-64088-8080-6,192.168.1.127,64088,87.106.77.193,8080,6,08/01/1970 12:40:45 AM,1106581,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42210647029002,221316.2,252621.62935643492,501607.0,36799.0,531304.0,531304.0,0.0,531304.0,531304.0,1106581.0,368860.3333333333,287533.6337706136,538447.0,36871.0,0,0,0,0,60,92,1.8073688234300065,3.614737646860013,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,09/01/1970 05:00:50 AM,87776167,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455704564998833,29258722.333333336,50677373.67543133,87775913.0,121.0,87776046.0,43888023.0,62066849.261938535,87775913.0,133.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0341778423749125,0.0113926141249708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,121.0,0.0,121.0,121.0,87775913.0,0.0,87775913.0,87775913.0,BENIGN
81.88.24.211,192.168.1.117-81.88.24.211-64045-443-6,192.168.1.117,64045,81.88.24.211,443,6,16/01/1970 04:56:44 PM,31092,2,5,672.0,476.0,672.0,0.0,336.0,475.1757569573599,358.0,0.0,95.2,155.5416342977018,36922.681075517816,225.13829924096228,5182.0,11622.313831591367,28882.0,44.0,499.0,499.0,0.0,499.0,499.0,31092.0,7773.0,14083.09061723787,28882.0,116.0,0,0,0,0,40,124,64.32522835456065,160.81307088640165,0.0,672.0,143.5,247.54047288127595,61276.28571428572,0,1,0,0,0,0,0,0,2.0,164.0,336.0,95.2,0,0,0,0,0,0,2,672,5,476,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
134.221.96.0,134.221.96.0-0.0.0.36-0-0-0,134.221.96.0,0,0.0.0.36,0,0,09/01/1970 01:07:14 AM,117857631,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696962668458863,6203033.210526316,5422931.032401376,17256571.0,2251384.0,115605904.0,6422550.222222221,5492599.609411896,17256571.0,2251384.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1612114535035919,0.0084848133422943,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,0,0,0,2252138.4444444445,504.80494032620834,2252798.0,2251384.0,10592983.111111112,4997522.725037962,17256571.0,7260311.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,11/01/1970 05:23:34 PM,104623423,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720456039753163,6154318.999999999,9894128.205613203,41947993.0,405.0,99126038.0,6195377.375,10217115.81045223,41947993.0,405.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1624875148655765,0.0095580891097397,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,1,0,-1,0,0,0,3520278.0,3837359.554022097,8190293.0,405.0,12934615.857142856,12890208.176877018,41947993.0,5497385.0,BENIGN
239.255.255.250,192.168.1.127-239.255.255.250-57641-1900-17,192.168.1.127,57641,239.255.255.250,1900,17,26/01/1970 07:41:00 AM,3000764,3,1,522.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,174.0,0.0,231.94093237588825,1.332993864229243,1000254.6666666666,343.2350992152949,1000605.0,999919.0,2000159.0,1000079.5,226.98127676088177,1000240.0,999919.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9997453981719322,0.3332484660573107,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,174.0,0,0,0,0,0,0,3,522,1,174,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,05/01/1970 01:39:51 PM,110999715,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540541928418464,22199943.0,11787063.392958997,33508211.0,4997169.0,106002546.0,26500636.5,7870200.38075463,33508211.0,16494163.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0450451607015387,0.0090090321403077,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,0,0,0,4997169.0,0.0,4997169.0,4997169.0,26500636.5,7870200.38075463,33508211.0,16494163.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/01/1970 04:52:09 PM,5982367,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002947495531451,1196473.4,2407737.1627825783,5487217.0,83.0,5495624.0,1373906.0,2742209.9621365005,5487217.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8357895796095425,0.1671579159219085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,0,0,0,486743.0,0.0,486743.0,486743.0,5487217.0,0.0,5487217.0,5487217.0,BENIGN
103.209.145.144,192.168.1.115-103.209.145.144-56364-44343-6,192.168.1.115,56364,103.209.145.144,44343,6,17/01/1970 01:20:41 AM,214,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9345.794392523365,214.0,0.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4672.897196261682,4672.897196261682,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16079,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
62.210.36.193,192.168.1.121-62.210.36.193-62275-8080-6,192.168.1.121,62275,62.210.36.193,8080,6,15/01/1970 08:28:00 PM,174,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11494.25287,174.0,0.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5747.126437,5747.126437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.116-0-0-0,192.168.1.2,0,192.168.1.116,0,0,07/01/1970 04:11:14 AM,306226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531124071763991,306226.0,0.0,306226.0,306226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.265562035881996,3.265562035881996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,6/1/1970 22:46,117314047,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179006696,5865702.35,5820394.004,20900000.0,300503.0,115000000.0,6037499.579,5927559.511,20900000.0,300503.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.170482568,0.008524128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0,1,0,-1,0,0,0,2896731.5,2395656.272,6705064.0,300503.0,10800000.0,5400008.068,20900000.0,5665366.0,BENIGN
103.4.18.170,192.168.1.118-103.4.18.170-61773-443-6,192.168.1.118,61773,103.4.18.170,443,6,07/01/1970 12:18:26 PM,669245,2,5,672.0,562.0,672.0,0.0,336.0,475.1757569573599,362.0,0.0,112.4,164.2218012323577,1843.8688372718511,10.45954769927306,111540.83333333331,272709.19362017605,668206.0,44.0,255.0,255.0,0.0,255.0,255.0,669245.0,167311.25,333929.8852807028,668206.0,114.0,0,0,0,0,40,124,2.988442199792303,7.471105499480759,0.0,672.0,154.25,248.5051019884415,61754.78571428572,0,1,0,0,0,0,0,0,2.0,176.28571428571428,336.0,112.4,0,0,0,0,0,0,2,672,5,562,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,11/01/1970 06:34:14 AM,75586582,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132298613529052,8398509.111111112,12756798.121735204,32767244.0,105.0,74567408.0,9320926.0,13312860.466118136,32767244.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1190687521761468,0.0132298613529052,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,0,0,0,339797.0,588357.740757271,1019174.0,105.0,18395602.75,13917623.630013073,32767244.0,5023288.0,BENIGN
119.59.124.163,192.168.1.117-119.59.124.163-53258-8080-6,192.168.1.117,53258,119.59.124.163,8080,6,03/01/1970 07:39:51 AM,239430,2,5,675.0,481.0,675.0,0.0,337.5,477.2970773009196,363.0,0.0,96.2,157.65532024007308,4828.133483690432,29.236102409890155,39905.0,97168.68860286218,238249.0,43.0,200.0,200.0,0.0,200.0,200.0,239430.0,59857.5,118927.98424957292,238249.0,102.0,0,0,0,0,40,124,8.353172117111473,20.88293029277868,0.0,675.0,144.5,249.07715385283447,62039.42857142857,0,1,0,0,0,0,0,0,2.0,165.14285714285714,337.5,96.2,0,0,0,0,0,0,2,675,5,481,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
95.158.148.249,192.168.1.128-95.158.148.249-60027-3443-6,192.168.1.128,60027,95.158.148.249,3443,6,26/01/1970 09:14:43 AM,90,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.222222222223,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11111.111111111111,11111.111111111111,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16295,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
119.59.124.163,192.168.1.117-119.59.124.163-50740-8080-6,192.168.1.117,50740,119.59.124.163,8080,6,10/01/1970 03:42:33 AM,223813,2,5,675.0,481.0,675.0,0.0,337.5,477.2970773009196,363.0,0.0,96.2,157.65532024007308,5165.026160231979,31.276109966802643,37302.16666666667,90727.581842385,222498.0,45.0,241.0,241.0,0.0,241.0,241.0,223813.0,55953.25,111030.2956235369,222498.0,91.0,0,0,0,0,40,124,8.936031419086468,22.34007854771617,0.0,675.0,144.5,249.07715385283447,62039.42857142857,0,1,0,0,0,0,0,0,2.0,165.14285714285714,337.5,96.2,0,0,0,0,0,0,2,675,5,481,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
103.4.18.170,192.168.1.121-103.4.18.170-52715-443-6,192.168.1.121,52715,103.4.18.170,443,6,3/1/1970 1:11,679060,2,5,672.0,562.0,672.0,0.0,336.0,475.175757,362.0,0.0,112.4,164.2218012,1817.217919,10.30836745,113176.6667,276620.1387,677825.0,90.0,252.0,252.0,0.0,252.0,252.0,679060.0,169765.0,338706.7432,677825.0,104.0,0,0,0,0,40,124,2.945247843,7.363119607,0.0,672.0,154.25,248.505102,61754.78571,0,1,0,0,0,0,0,0,2.0,176.2857143,336.0,112.4,0,0,0,0,0,0,2,672,5,562,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.117-0-0-0,192.168.1.2,0,192.168.1.117,0,0,07/01/1970 09:56:17 PM,62770469,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318621165631246,62770469.0,0.0,62770469.0,62770469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0159310582815623,0.0159310582815623,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,62770469.0,0.0,62770469.0,62770469.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/01/1970 04:35:24 AM,117214985,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194386536840831,9016537.307692308,15337167.239108102,42719410.0,105.0,117214811.0,9767900.916666666,15767270.509373808,42719410.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1109073212780772,0.0085313324060059,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,0,0,0,859.4,1568.1215832963971,3664.0,105.0,23442099.4,16822288.336992007,42719410.0,6087059.0,BENIGN
66.175.215.16,192.168.1.121-66.175.215.16-63616-8080-6,192.168.1.121,63616,66.175.215.16,8080,6,8/1/1970 10:10,136,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14705.88235,136.0,0.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7352.941176,7352.941176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
